rank;time_s;freq_from_hz;freq_to_hz;energy
7198;5.400;3650;3700;6.23528308e-04
7199;14.100;3350;3400;6.22222216e-04
7200;15.100;2900;2950;6.20802987e-04
7201;15.700;1800;1850;6.19368363e-04
7202;1.200;900;950;6.19191532e-04
7203;13.000;3950;4000;6.17965053e-04
7204;7.100;1500;1550;6.15984325e-04
7205;14.200;3100;3150;6.15952633e-04
7206;11.100;2000;2050;6.14283325e-04
7207;14.400;2400;2450;6.12970234e-04
7208;7.600;950;1000;6.12158720e-04
7209;4.400;2350;2400;6.11194584e-04
7210;3.200;1250;1300;6.10497089e-04
7211;4.700;3100;3150;6.08831526e-04
7212;12.200;2300;2350;6.08320222e-04
7213;11.400;1500;1550;6.05030638e-04
7214;0.300;1550;1600;6.03639664e-04
7215;15.400;2050;2100;6.02177828e-04
7216;8.700;2450;2500;6.01735395e-04
7217;14.300;4250;4300;5.99845377e-04
7218;7.200;2350;2400;5.98639673e-04
7219;14.000;4100;4150;5.98435141e-04
7220;15.500;2200;2250;5.97158494e-04
7221;1.900;2750;2800;5.97133538e-04
7222;0.900;2900;2950;5.95396367e-04
7223;11.800;1600;1650;5.93805283e-04
7224;7.500;1450;1500;5.92581872e-04
7225;2.400;1400;1450;5.91336352e-04
7226;12.000;2700;2750;5.89945692e-04
7227;8.700;2500;2550;5.89459372e-04
7228;4.800;4400;4450;5.88330615e-04
7229;0.300;1750;1800;5.86982392e-04
7230;7.100;1300;1350;5.86795797e-04
7231;2.200;550;600;5.86570406e-04
7232;7.100;1100;1150;5.86201607e-04
7233;2.200;1500;1550;5.86043508e-04
7234;13.000;3550;3600;5.84728077e-04
7235;8.300;3150;3200;5.84188811e-04
7236;8.400;2450;2500;5.83311871e-04
7237;4.100;4100;4150;5.83047273e-04
7238;11.300;1750;1800;5.82647109e-04
7239;0.700;2000;2050;5.82564765e-04
7240;5.500;2400;2450;5.82007048e-04
7241;13.200;2450;2500;5.80930602e-04
7242;15.300;2050;2100;5.80715492e-04
7243;5.000;4150;4200;5.80363236e-04
7244;11.600;1600;1650;5.80183907e-04
7245;4.100;4600;4650;5.78605599e-04
7246;2.000;1650;1700;5.77472825e-04
7247;11.700;1650;1700;5.77468079e-04
7248;10.900;2050;2100;5.77029381e-04
7249;4.500;2350;2400;5.75432531e-04
7250;14.800;2750;2800;5.74332440e-04
7251;11.300;1500;1550;5.74161539e-04
7252;15.000;2750;2800;5.73963809e-04
7253;4.300;3000;3050;5.73905558e-04
7254;11.800;1650;1700;5.72951782e-04
7255;5.800;2400;2450;5.70212922e-04
7256;1.700;1650;1700;5.69111959e-04
7257;14.400;2350;2400;5.67387130e-04
7258;2.300;1500;1550;5.66946439e-04
7259;4.100;4900;4950;5.66303123e-04
7260;14.200;4800;4850;5.65795749e-04
7261;8.300;2700;2750;5.61881132e-04
7262;5.300;2050;2100;5.61671175e-04
7263;5.400;2050;2100;5.61387013e-04
7264;6.500;1300;1350;5.59850742e-04
7265;1.600;1900;1950;5.59687115e-04
7266;4.200;4800;4850;5.59332181e-04
7267;9.400;2250;2300;5.58609094e-04
7268;13.000;3350;3400;5.57310864e-04
7269;14.100;3050;3100;5.56805918e-04
7270;5.700;2250;2300;5.55629616e-04
7271;3.200;50;100;5.55021319e-04
7272;14.700;3000;3050;5.54586041e-04
7273;12.400;3150;3200;5.54553722e-04
7274;11.200;2050;2100;5.53008879e-04
7275;1.400;850;900;5.51996543e-04
7276;1.200;950;1000;5.51752201e-04
7277;8.900;2750;2800;5.51270766e-04
7278;10.200;2200;2250;5.50697570e-04
7279;1.200;2100;2150;5.50356667e-04
7280;2.500;1250;1300;5.50125043e-04
7281;10.900;1900;1950;5.49062113e-04
7282;14.400;3650;3700;5.48532100e-04
7283;11.200;1750;1800;5.48432675e-04
7284;13.800;2800;2850;5.47401158e-04
7285;3.900;4900;4950;5.47113765e-04
7286;6.600;2350;2400;5.46885751e-04
7287;9.600;2500;2550;5.46038345e-04
7288;5.000;4250;4300;5.43585505e-04
7289;13.800;2550;2600;5.41542496e-04
7290;12.800;2850;2900;5.41407912e-04
7291;14.300;3850;3900;5.39904384e-04
7292;11.300;1600;1650;5.38483516e-04
7293;2.100;1500;1550;5.37457490e-04
7294;8.400;3150;3200;5.33855374e-04
7295;13.100;3150;3200;5.33405051e-04
7296;5.500;3650;3700;5.33055282e-04
7297;15.200;2750;2800;5.33043194e-04
7298;14.200;3900;3950;5.31308632e-04
7299;2.400;1500;1550;5.30477676e-04
7300;9.600;2850;2900;5.24892941e-04
7301;6.100;2300;2350;5.24513349e-04
7302;1.100;2100;2150;5.22010815e-04
7303;10.800;1600;1650;5.21601427e-04
7304;5.600;2050;2100;5.21389239e-04
7305;4.900;2400;2450;5.21048206e-04
7306;5.000;4850;4900;5.20284822e-04
7307;4.900;2000;2050;5.19529413e-04
7308;14.800;2550;2600;5.19424840e-04
7309;15.800;1800;1850;5.19124675e-04
7310;2.900;1600;1650;5.18496620e-04
7311;8.200;2350;2400;5.17686543e-04
7312;5.100;3950;4000;5.16143294e-04
7313;4.400;4000;4050;5.15892800e-04
7314;0.700;2750;2800;5.15253303e-04
7315;5.100;4400;4450;5.14594927e-04
7316;4.700;3000;3050;5.13124524e-04
7317;3.800;1450;1500;5.12438039e-04
7318;7.400;1300;1350;5.11203501e-04
7319;9.500;2500;2550;5.11070620e-04
7320;2.700;2000;2050;5.10212954e-04
7321;0.200;1800;1850;5.09077223e-04
7322;4.600;4450;4500;5.06914694e-04
7323;6.600;2650;2700;5.04069163e-04
7324;3.400;1450;1500;5.03297008e-04
7325;2.300;1250;1300;5.02980532e-04
7326;0.600;650;700;5.02525147e-04
7327;0.900;3050;3100;5.00300930e-04
7328;11.400;1150;1200;4.99128516e-04
7329;14.800;2250;2300;4.99021893e-04
7330;3.300;2000;2050;4.98796363e-04
7331;0.700;2850;2900;4.97711486e-04
7332;4.400;2550;2600;4.97335398e-04
7333;3.300;1250;1300;4.95978890e-04
7334;1.400;1700;1750;4.95355897e-04
7335;4.400;3250;3300;4.94502438e-04
7336;7.000;2350;2400;4.94027051e-04
7337;6.300;2450;2500;4.91677020e-04
7338;7.600;1900;1950;4.90949571e-04
7339;13.500;2800;2850;4.90004068e-04
7340;1.300;2350;2400;4.87416644e-04
7341;5.700;2400;2450;4.87386888e-04
7342;11.300;1150;1200;4.83430780e-04
7343;3.100;1400;1450;4.83409190e-04
7344;5.100;3900;3950;4.83167321e-04
7345;14.900;2800;2850;4.82825798e-04
7346;5.200;3500;3550;4.81512647e-04
7347;4.600;2350;2400;4.80929480e-04
7348;11.000;1750;1800;4.80898646e-04
7349;2.400;1250;1300;4.79390495e-04
7350;8.000;2800;2850;4.79318538e-04
7351;6.500;2800;2850;4.75142362e-04
7352;1.700;2350;2400;4.75001341e-04
7353;0.700;2500;2550;4.74378065e-04
7354;6.300;2650;2700;4.74131818e-04
7355;4.800;4250;4300;4.72502882e-04
7356;10.000;2150;2200;4.72339119e-04
7357;9.200;2750;2800;4.71896576e-04
7358;11.400;1350;1400;4.71626988e-04
7359;7.200;1100;1150;4.70888152e-04
7360;11.500;1650;1700;4.70750112e-04
7361;7.500;1300;1350;4.70105025e-04
7362;12.300;3150;3200;4.69456176e-04
7363;3.900;4200;4250;4.69402395e-04
7364;7.900;2500;2550;4.67652944e-04
7365;5.700;2700;2750;4.67607055e-04
7366;9.000;2800;2850;4.66774509e-04
7367;12.800;2300;2350;4.66498080e-04
7368;14.600;2950;3000;4.66384462e-04
7369;12.000;3250;3300;4.65115258e-04
7370;14.200;3850;3900;4.64980961e-04
7371;8.200;3250;3300;4.64382318e-04
7372;5.900;2400;2450;4.63384180e-04
7373;0.800;1750;1800;4.62926480e-04
7374;5.600;2700;2750;4.61939955e-04
7375;3.100;1300;1350;4.60898056e-04
7376;7.600;1450;1500;4.60169797e-04
7377;2.500;2000;2050;4.59919366e-04
7378;3.800;300;350;4.57744030e-04
7379;12.400;2400;2450;4.57001146e-04
7380;8.000;2400;2450;4.56516803e-04
7381;8.100;2700;2750;4.56049443e-04
7382;2.500;1500;1550;4.55790756e-04
7383;3.200;300;350;4.55486180e-04
7384;6.900;2300;2350;4.55360089e-04
7385;0.500;2150;2200;4.55286574e-04
7386;11.500;1150;1200;4.54838496e-04
7387;2.300;550;600;4.54295731e-04
7388;10.900;1600;1650;4.53610042e-04
7389;6.100;2400;2450;4.53401769e-04
7390;7.300;1300;1350;4.53268257e-04
7391;12.500;2400;2450;4.52948392e-04
7392;14.100;2450;2500;4.52798175e-04
7393;7.700;950;1000;4.52178022e-04
7394;9.800;2200;2250;4.51200196e-04
7395;2.600;1650;1700;4.50805228e-04
7396;7.700;1850;1900;4.50642565e-04
7397;13.300;2450;2500;4.50637137e-04
7398;5.300;1800;1850;4.49764026e-04
7399;1.700;700;750;4.48480696e-04
7400;8.900;2650;2700;4.48069876e-04
7401;0.200;2050;2100;4.46751222e-04
7402;7.300;2350;2400;4.46141211e-04
7403;13.300;4250;4300;4.45489317e-04
7404;10.000;1950;2000;4.45338207e-04
7405;5.200;3050;3100;4.44054168e-04
7406;13.000;4600;4650;4.43607447e-04
7407;13.400;2450;2500;4.43178018e-04
7408;3.700;1450;1500;4.43164852e-04
7409;5.100;3850;3900;4.43121840e-04
7410;4.300;4650;4700;4.43024987e-04
7411;15.500;2650;2700;4.42956683e-04
7412;4.700;2550;2600;4.41244299e-04
7413;9.000;2450;2500;4.40366509e-04
7414;1.600;2350;2400;4.39746960e-04
7415;13.700;1150;1200;4.39678791e-04
7416;1.700;1900;1950;4.39675105e-04
7417;15.800;2450;2500;4.37652741e-04
7418;1.500;950;1000;4.36447842e-04
7419;14.000;3900;3950;4.35743852e-04
7420;3.900;4150;4200;4.34897235e-04
7421;6.000;2400;2450;4.34774880e-04
7422;4.700;2750;2800;4.34149821e-04
7423;14.000;3600;3650;4.32880463e-04
7424;9.000;2600;2650;4.32880228e-04
7425;9.000;2900;2950;4.32858198e-04
7426;1.500;2100;2150;4.32331376e-04
7427;0.200;2850;2900;4.32183779e-04
7428;15.700;2450;2500;4.32076280e-04
7429;11.500;1750;1800;4.31699287e-04
7430;7.100;1650;1700;4.30432796e-04
7431;7.600;1850;1900;4.29082379e-04
7432;13.100;4600;4650;4.28630238e-04
7433;7.700;2150;2200;4.25872880e-04
7434;9.900;2250;2300;4.25161239e-04
7435;6.200;2400;2450;4.24968900e-04
7436;3.000;100;150;4.24120210e-04
7437;12.900;2250;2300;4.22880081e-04
7438;10.300;2150;2200;4.22613369e-04
7439;14.200;3550;3600;4.22504081e-04
7440;13.900;2800;2850;4.21671481e-04
7441;10.900;2000;2050;4.21103246e-04
7442;1.600;1100;1150;4.19667061e-04
7443;11.500;1600;1650;4.18750757e-04
7444;13.700;2800;2850;4.18432879e-04
7445;9.300;2850;2900;4.18216141e-04
7446;2.000;1500;1550;4.16658370e-04
7447;12.600;1850;1900;4.15723022e-04
7448;0.900;2550;2600;4.15705905e-04
7449;3.700;550;600;4.14742848e-04
7450;3.900;4450;4500;4.14733822e-04
7451;8.500;2650;2700;4.14352695e-04
7452;4.200;4000;4050;4.13739170e-04
7453;14.400;4250;4300;4.11305472e-04
7454;4.500;3400;3450;4.11052901e-04
7455;15.300;2500;2550;4.09622516e-04
7456;8.400;2650;2700;4.09219985e-04
7457;12.800;2250;2300;4.09113811e-04
7458;14.700;2600;2650;4.09065294e-04
7459;11.200;2100;2150;4.08908669e-04
7460;4.200;3700;3750;4.08229743e-04
7461;8.400;3300;3350;4.08217300e-04
7462;14.000;3750;3800;4.07562015e-04
7463;10.600;1800;1850;4.06435078e-04
7464;10.300;2200;2250;4.02375280e-04
7465;15.000;3450;3500;4.01764758e-04
7466;4.500;3300;3350;4.01550193e-04
7467;8.000;2450;2500;3.99780873e-04
7468;14.200;4450;4500;3.99228946e-04
7469;9.800;2150;2200;3.98847042e-04
7470;6.400;2800;2850;3.98314877e-04
7471;3.600;550;600;3.97701846e-04
7472;4.600;4250;4300;3.97324810e-04
7473;6.600;2800;2850;3.96973170e-04
7474;14.000;3800;3850;3.96859811e-04
7475;7.100;2350;2400;3.96653077e-04
7476;14.200;3950;4000;3.94772019e-04
7477;13.800;1950;2000;3.94416876e-04
7478;9.100;2550;2600;3.94191485e-04
7479;6.700;1900;1950;3.93737821e-04
7480;11.400;1600;1650;3.93166678e-04
7481;9.700;2850;2900;3.92969767e-04
7482;7.600;2150;2200;3.91712270e-04
7483;3.400;50;100;3.90999925e-04
7484;0.500;1750;1800;3.90557402e-04
7485;12.200;3300;3350;3.90483990e-04
7486;3.600;1450;1500;3.89663078e-04
7487;4.400;3100;3150;3.88094994e-04
7488;14.600;3050;3100;3.86797388e-04
7489;14.300;3400;3450;3.85570852e-04
7490;3.500;1450;1500;3.84583418e-04
7491;5.100;3800;3850;3.84579236e-04
7492;12.400;2450;2500;3.84427756e-04
7493;13.100;2700;2750;3.84288284e-04
7494;5.100;2950;3000;3.83975624e-04
7495;7.300;1100;1150;3.83746496e-04
7496;3.400;100;150;3.83479305e-04
7497;12.300;3300;3350;3.82060439e-04
7498;11.200;2000;2050;3.81186557e-04
7499;5.100;3700;3750;3.80336198e-04
7500;14.600;2600;2650;3.77960083e-04
7501;6.600;1300;1350;3.77588745e-04
7502;9.300;2750;2800;3.77534585e-04
7503;5.200;4000;4050;3.76941061e-04
7504;4.900;3250;3300;3.75450875e-04
7505;1.000;3000;3050;3.75393634e-04
7506;9.100;2750;2800;3.75133690e-04
7507;2.400;550;600;3.74988286e-04
7508;1.800;2350;2400;3.73882428e-04
7509;14.300;4400;4450;3.73859419e-04
7510;1.100;2400;2450;3.73815763e-04
7511;11.700;1750;1800;3.73783773e-04
7512;13.000;4050;4100;3.73123682e-04
7513;8.200;3450;3500;3.72631043e-04
7514;4.400;3400;3450;3.72184257e-04
7515;8.800;2900;2950;3.71448861e-04
7516;11.300;2100;2150;3.71246779e-04
7517;2.600;2000;2050;3.70577149e-04
7518;12.300;2850;2900;3.70268267e-04
7519;15.700;1600;1650;3.69504558e-04
7520;8.500;2500;2550;3.69007438e-04
7521;6.900;1650;1700;3.67630952e-04
7522;7.200;2150;2200;3.67600584e-04
7523;0.300;2500;2550;3.67367929e-04
7524;7.200;1500;1550;3.67337247e-04
7525;6.900;2750;2800;3.67165560e-04
7526;7.900;2700;2750;3.66609916e-04
7527;9.700;2000;2050;3.65290871e-04
7528;12.900;2900;2950;3.65037666e-04
7529;3.400;1250;1300;3.63891940e-04
7530;0.500;2400;2450;3.61750582e-04
7531;2.300;1400;1450;3.61501179e-04
7532;1.100;3200;3250;3.61405617e-04
7533;4.500;2200;2250;3.61310366e-04
7534;8.600;2450;2500;3.61236362e-04
7535;9.700;2500;2550;3.61047914e-04
7536;8.000;2500;2550;3.60938791e-04
7537;8.800;2300;2350;3.60801329e-04
7538;4.300;3350;3400;3.60537956e-04
7539;5.200;2600;2650;3.60110358e-04
7540;4.600;3400;3450;3.59400223e-04
7541;4.500;2550;2600;3.59167227e-04
7542;9.400;2500;2550;3.59116264e-04
7543;11.100;1700;1750;3.59083514e-04
7544;10.800;1900;1950;3.58502316e-04
7545;5.500;2700;2750;3.58249811e-04
7546;1.800;950;1000;3.58068291e-04
7547;7.300;2750;2800;3.56988578e-04
7548;1.000;2700;2750;3.56167648e-04
7549;3.900;3900;3950;3.54593070e-04
7550;9.600;2900;2950;3.53466973e-04
7551;8.200;2700;2750;3.52935103e-04
7552;11.600;1650;1700;3.52874730e-04
7553;8.100;2600;2650;3.52576462e-04
7554;8.700;2700;2750;3.52530132e-04
7555;2.600;1500;1550;3.52395337e-04
7556;11.500;2100;2150;3.51840555e-04
7557;7.700;1450;1500;3.51403117e-04
7558;12.200;2350;2400;3.51221238e-04
7559;15.000;3000;3050;3.51161607e-04
7560;8.200;2600;2650;3.50252132e-04
7561;12.500;2900;2950;3.50082087e-04
7562;3.300;300;350;3.48395661e-04
7563;5.100;4450;4500;3.47774032e-04
7564;8.200;3050;3100;3.46608303e-04
7565;7.000;1650;1700;3.44830964e-04
7566;9.000;3550;3600;3.44649256e-04
7567;11.700;1150;1200;3.44235500e-04
7568;13.000;3250;3300;3.43708680e-04
7569;8.000;3000;3050;3.43569745e-04
7570;4.100;4500;4550;3.43279756e-04
7571;7.200;2750;2800;3.42497527e-04
7572;12.000;2750;2800;3.42445527e-04
7573;3.400;2000;2050;3.40918492e-04
7574;10.200;2150;2200;3.40894797e-04
7575;12.100;1950;2000;3.39493451e-04
7576;15.600;2050;2100;3.38026056e-04
7577;1.300;2800;2850;3.37193763e-04
7578;6.100;2500;2550;3.36613696e-04
7579;0.600;2150;2200;3.35781215e-04
7580;15.900;2450;2500;3.35494408e-04
7581;7.800;2150;2200;3.34575890e-04
7582;14.900;2750;2800;3.34498930e-04
7583;11.100;2100;2150;3.33676176e-04
7584;7.600;1300;1350;3.33214477e-04
7585;13.600;4250;4300;3.32926496e-04
7586;8.300;3450;3500;3.32769243e-04
7587;14.700;3600;3650;3.32000787e-04
7588;11.400;1700;1750;3.31991116e-04
7589;15.900;2300;2350;3.30510261e-04
7590;4.900;3850;3900;3.30238167e-04
7591;5.700;3600;3650;3.29374004e-04
7592;5.300;3050;3100;3.28502654e-04
7593;10.500;2050;2100;3.28461172e-04
7594;9.200;2650;2700;3.28024386e-04
7595;0.300;1500;1550;3.27802645e-04
7596;7.800;1300;1350;3.26431747e-04
7597;10.400;2050;2100;3.25175450e-04
7598;7.000;1300;1350;3.25122923e-04
7599;14.500;2700;2750;3.25069700e-04
7600;1.100;1750;1800;3.23940931e-04
7601;7.400;1100;1150;3.23937735e-04
7602;13.100;4100;4150;3.23664622e-04
7603;11.200;1650;1700;3.23247615e-04
7604;8.600;2650;2700;3.22489821e-04
7605;6.500;2850;2900;3.22021410e-04
7606;14.000;3850;3900;3.20528943e-04
7607;3.900;4400;4450;3.20170550e-04
7608;12.800;2500;2550;3.19387484e-04
7609;14.500;2350;2400;3.18866296e-04
7610;6.700;2650;2700;3.18199238e-04
7611;5.300;2200;2250;3.17240430e-04
7612;3.200;1400;1450;3.16719437e-04
7613;10.100;2200;2250;3.16129879e-04
7614;1.400;1800;1850;3.15780630e-04
7615;14.400;3800;3850;3.15755354e-04
7616;3.200;1300;1350;3.15578992e-04
7617;0.300;2100;2150;3.15526664e-04
7618;1.800;1900;1950;3.15485960e-04
7619;11.100;1750;1800;3.14825659e-04
7620;14.600;2400;2450;3.13553780e-04
7621;8.200;2650;2700;3.13117418e-04
7622;13.200;4600;4650;3.13058780e-04
7623;1.900;950;1000;3.12123768e-04
7624;1.600;950;1000;3.11118653e-04
7625;7.800;1450;1500;3.10063796e-04
7626;1.500;1700;1750;3.09706285e-04
7627;9.100;2800;2850;3.09400132e-04
7628;7.900;2350;2400;3.07845658e-04
7629;5.700;2200;2250;3.07749901e-04
7630;1.300;1800;1850;3.07678491e-04
7631;1.600;1500;1550;3.06567185e-04
7632;8.300;2750;2800;3.06295531e-04
7633;8.700;2250;2300;3.06287462e-04
7634;14.400;3200;3250;3.06214894e-04
7635;15.000;2800;2850;3.06035749e-04
7636;4.300;3200;3250;3.05733700e-04
7637;12.800;2900;2950;3.05233728e-04
7638;9.000;2750;2800;3.05156627e-04
7639;14.000;4450;4500;3.05081549e-04
7640;15.000;3250;3300;3.03662591e-04
7641;14.500;4050;4100;3.01999711e-04
7642;13.500;2250;2300;3.00946418e-04
7643;5.400;2200;2250;3.00089418e-04
7644;4.600;4400;4450;2.99966463e-04
7645;14.000;3950;4000;2.99087159e-04
7646;13.500;3200;3250;2.98947039e-04
7647;11.100;1500;1550;2.97927783e-04
7648;3.900;4750;4800;2.97882555e-04
7649;1.000;3600;3650;2.96824560e-04
7650;2.000;2750;2800;2.96801597e-04
7651;6.800;1650;1700;2.96625902e-04
7652;15.000;2400;2450;2.96074235e-04
7653;7.400;2750;2800;2.95439163e-04
7654;12.000;2450;2500;2.95334375e-04
7655;1.700;950;1000;2.95325256e-04
7656;6.900;1300;1350;2.94350173e-04
7657;5.600;2200;2250;2.94132534e-04
7658;5.800;2700;2750;2.93504743e-04
7659;5.400;4050;4100;2.93209501e-04
7660;5.500;1800;1850;2.92336913e-04
7661;8.800;2700;2750;2.92113695e-04
7662;14.200;4400;4450;2.92050518e-04
7663;15.900;2250;2300;2.91775395e-04
7664;12.500;2800;2850;2.91664837e-04
7665;1.800;700;750;2.91475425e-04
7666;10.500;2150;2200;2.91385044e-04
7667;14.400;3300;3350;2.91050501e-04
7668;2.400;1850;1900;2.90997890e-04
7669;2.400;0;50;2.89933945e-04
7670;12.500;2700;2750;2.89415295e-04
7671;5.200;4900;4950;2.88964905e-04
7672;12.900;2650;2700;2.88955568e-04
7673;0.200;2550;2600;2.88792312e-04
7674;10.800;1750;1800;2.88606073e-04
7675;7.900;2750;2800;2.88343323e-04
7676;12.700;2650;2700;2.88064958e-04
7677;8.400;2700;2750;2.87877242e-04
7678;4.300;3100;3150;2.87426113e-04
7679;3.700;1250;1300;2.87376086e-04
7680;14.100;2700;2750;2.87203197e-04
7681;8.000;2950;3000;2.86836591e-04
7682;14.500;3250;3300;2.86716924e-04
7683;7.800;950;1000;2.86082717e-04
7684;5.500;2200;2250;2.83847004e-04
7685;14.700;3050;3100;2.83544161e-04
7686;6.700;1300;1350;2.83017272e-04
7687;15.000;2900;2950;2.82006559e-04
7688;14.100;3400;3450;2.80691874e-04
7689;5.100;4250;4300;2.80446059e-04
7690;1.900;1650;1700;2.79652403e-04
7691;1.900;1500;1550;2.79090413e-04
7692;1.000;2250;2300;2.79023510e-04
7693;12.900;2850;2900;2.78860366e-04
7694;2.500;550;600;2.78104630e-04
7695;6.200;2850;2900;2.77934892e-04
7696;12.100;3250;3300;2.77651563e-04
7697;14.200;4850;4900;2.77581557e-04
7698;0.300;2550;2600;2.77317057e-04
7699;2.500;1850;1900;2.77189353e-04
7700;15.100;3450;3500;2.76845088e-04
7701;14.700;3450;3500;2.76641492e-04
7702;0.400;2050;2100;2.76039347e-04
7703;8.900;3000;3050;2.75657525e-04
7704;6.300;3200;3250;2.75521531e-04
7705;3.900;3850;3900;2.75042678e-04
7706;3.600;850;900;2.74974802e-04
7707;14.400;4050;4100;2.74933533e-04
7708;14.300;3550;3600;2.74673174e-04
7709;15.800;2300;2350;2.74647545e-04
7710;1.500;1800;1850;2.74500582e-04
7711;14.600;3600;3650;2.74169294e-04
7712;11.900;2300;2350;2.74005782e-04
7713;7.200;1300;1350;2.73092525e-04
7714;8.900;2600;2650;2.72880413e-04
7715;8.800;2500;2550;2.72677636e-04
7716;13.700;2550;2600;2.72081322e-04
7717;15.400;3000;3050;2.71707472e-04
7718;3.000;1600;1650;2.71256579e-04
7719;6.000;2500;2550;2.70973815e-04
7720;4.100;4350;4400;2.70781023e-04
7721;15.800;2850;2900;2.69496648e-04
7722;13.500;2300;2350;2.69101234e-04
7723;15.100;2050;2100;2.68679975e-04
7724;15.100;3250;3300;2.68017403e-04
7725;15.000;3200;3250;2.67704319e-04
7726;11.600;1750;1800;2.67077668e-04
7727;5.600;2400;2450;2.66609514e-04
7728;15.700;2850;2900;2.66318575e-04
7729;12.500;2600;2650;2.66309738e-04
7730;5.700;2050;2100;2.65575091e-04
7731;4.500;3200;3250;2.65461072e-04
7732;2.700;0;50;2.65301826e-04
7733;12.100;2650;2700;2.63527405e-04
7734;7.700;1300;1350;2.63454997e-04
7735;2.600;0;50;2.61974246e-04
7736;9.500;2850;2900;2.60245894e-04
7737;1.500;850;900;2.59313141e-04
7738;14.200;4150;4200;2.59159340e-04
7739;0.300;1800;1850;2.58747064e-04
7740;14.500;3150;3200;2.58496261e-04
7741;14.600;3450;3500;2.58323059e-04
7742;14.100;3500;3550;2.58231066e-04
7743;8.300;3100;3150;2.57728547e-04
7744;0.600;900;950;2.57447492e-04
7745;2.100;1400;1450;2.56885097e-04
7746;4.700;3400;3450;2.56813635e-04
7747;14.200;3300;3350;2.56708372e-04
7748;9.700;2050;2100;2.56541793e-04
7749;10.600;2050;2100;2.56314660e-04
7750;8.800;2850;2900;2.55957808e-04
7751;2.700;1500;1550;2.55948742e-04
7752;1.700;1600;1650;2.55948321e-04
7753;5.400;1800;1850;2.55881049e-04
7754;0.700;2050;2100;2.55701378e-04
7755;10.400;2150;2200;2.55132113e-04
7756;1.100;2150;2200;2.54934082e-04
7757;15.900;2050;2100;2.54742634e-04
7758;3.400;300;350;2.54724980e-04
7759;3.800;550;600;2.54663990e-04
7760;13.000;4700;4750;2.54368388e-04
7761;2.300;1850;1900;2.54206072e-04
7762;14.300;3950;4000;2.54182358e-04
7763;7.100;2750;2800;2.52770001e-04
7764;8.900;2550;2600;2.52584315e-04
7765;4.700;2350;2400;2.52578804e-04
7766;9.600;2650;2700;2.52484298e-04
7767;4.900;4200;4250;2.52455282e-04
7768;0.900;3150;3200;2.52174890e-04
